id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	impermanent_loss	wallet	open_price	close_price	open_date	close_date
10763415	-68000	-66000	2000	34286.340754	1.782	34286.340753	1.78199999	171015.8831139126	24012.23964411443	7.26	88.36	0	0.00		76728.13824910918835535749891674853	90203.02071103097894253410031531367	1744141505	1745326800
10773411	-68000	-66000	2000	38276.369129	1.782	38276.369128	1.78199999	174946.4832534185	24071.667879608525	7.24	88.11	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744153155	1745326800
10773425	-68000	-66000	2000	38226.003137	1.782	38226.003136	1.78199999	174896.1172614185	24071.667879608525	7.24	88.13	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744153165	1745326800
10772023	-68000	-66000	2000	36499.291502	1.782	36174.996969	1.78623552	173169.4056264185	24129.430947920693	7.21	87.69	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744151567	1745326800
10771976	-68000	-66000	2000	36523.894426	1.782	36504.483243	1.78225347	173194.00855041848	24075.121359298348	7.19	87.48	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744151505	1745326800
10770665	-68000	-66000	2000	37345.475663	1.782	37224.155168	1.78358317	174015.5897874185	24093.155003937798	7.16	87.13	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744149937	1745326800
10790858	-68000	-66000	2000	39492.976163	1.782	39324.191378	1.78419854	176283.08085713745	23981.20837707378	7.16	87.11	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181945	1745326800
10790868	-68000	-66000	2000	39247.032143	1.782	39247.032142	1.78199999	176037.13683713746	23951.677309889557	7.16	87.13	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181973	1745326800
10674523	-68000	-66000	2000	35132.277126	1.74977401	34713.261744	1.75525047	169252.7391608973	23789.417081559586	7.15	86.95	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744026731	1745326800
10771827	-68000	-66000	2000	38141.183004	1.782	37744.140279	1.78717843	174811.2971284185	24141.736086179335	7.14	86.91	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744151379	1745326800
10770542	-68000	-66000	2000	38386.315119	1.782	37959.272415	1.78756862	175056.4292434185	24146.932423830578	7.13	86.81	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744149813	1745326800
10789147	-68000	-66000	2000	40108.98819	1.782	40108.988189	1.78199999	176899.09288413747	23951.677309889565	7.13	86.70	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744178751	1745326800
10789109	-68000	-66000	2000	40111.019093	1.782	40111.019092	1.78199999	176901.12378713748	23951.677309889557	7.13	86.70	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744178681	1745326800
10674361	-68000	-66000	2000	36166.644962	1.782	35980.147122	1.78443632	172757.23436399194	24184.45908848397	7.12	86.60	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744026533	1745326800
10790818	-68000	-66000	2000	40373.595543	1.782	40301.006484	1.78294476	177163.70023713747	23964.309359766703	7.12	86.62	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181881	1745326800
10790802	-68000	-66000	2000	40373.595543	1.782	40373.595542	1.78199999	177163.70023713747	23951.677309889557	7.12	86.57	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181859	1745326800
10642221	-68000	-66000	2000	34.875665	0.00095715	12.031379	0.00125509	109.8573848411749	15.386903423032976	7.12	86.65	0	0.00		78338.52566596135185984275515133243	90203.02071103097894253410031531367	1743982001	1745326800
10674158	-68000	-66000	2000	36771.80317	1.782	36202.925046	1.78942919	173362.39257199195	24252.450760501444	7.11	86.54	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744026255	1745326800
10790130	-68000	-66000	2000	41330.541504	1.782	41020.400952	1.78603385	178120.64619813746	24005.40311601493	7.09	86.30	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180573	1745326800
10789863	-68000	-66000	2000	41201.683853	1.782	41056.042291	1.78389432	177991.78854713746	23976.910037113063	7.09	86.26	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180061	1745326800
10790780	-68000	-66000	2000	41076.856637	1.782	41004.395838	1.78294254	177866.96133113746	23964.237369060742	7.09	86.28	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181793	1745326800
10789092	-68000	-66000	2000	41139.637046	1.782	41094.011141	1.78259344	177929.74174013746	23959.582388530507	7.09	86.23	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744178643	1745326800
10789956	-68000	-66000	2000	41526.199051	1.782	41390.684016	1.78376212	178316.30374513747	23975.111724775066	7.08	86.10	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180191	1745326800
10789986	-68000	-66000	2000	41306.154868	1.782	41255.149944	1.78266331	178096.25956213748	23960.505854587573	7.08	86.15	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180253	1745326800
10789996	-68000	-66000	2000	41254.487381	1.782	41254.48738	1.78199999	178044.59207513748	23951.677309889557	7.08	86.14	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180277	1745326800
10790293	-68000	-66000	2000	41178.213118	1.782	41178.213117	1.78199999	177968.31781213748	23951.677309889557	7.08	86.18	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180897	1745326800
10790330	-68000	-66000	2000	41178.213118	1.782	41178.213117	1.78199999	177968.31781213748	23951.677309889557	7.08	86.18	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180955	1745326800
10790273	-68000	-66000	2000	41651.281597	1.782	41522.547207	1.78367377	178441.38629113746	23973.92293289525	7.07	86.03	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180861	1745326800
10789816	-68000	-66000	2000	41607.961113	1.782	41547.911023	1.78278075	178398.06580713746	23962.054131339894	7.07	86.01	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179999	1745326800
10790199	-68000	-66000	2000	42002.078571	1.782	41810.373	1.78449187	178792.18326513746	23984.746843138942	7.06	85.90	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180729	1745326800
10790683	-68000	-66000	2000	41961.662116	1.78165498	41801.260403	1.78373997	178725.282342168	23974.711517835793	7.06	85.90	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181597	1745326800
10790260	-68000	-66000	2000	41722.426137	1.782	41679.191301	1.78256207	178512.53083113747	23959.143788770787	7.06	85.94	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180835	1745326800
10790254	-68000	-66000	2000	41722.426137	1.782	41722.426136	1.78199999	178512.53083113747	23951.677309889557	7.06	85.92	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744180825	1745326800
10674905	-68000	-66000	2000	37678.137552	1.782	37581.916878	1.78325525	174268.72695399195	24168.20017281281	7.05	85.80	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744027169	1745326800
10789708	-68000	-66000	2000	42106.307196	1.782	42100.66451	1.78207333	178896.41189013747	23952.650114428492	7.05	85.74	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179821	1745326800
10674836	-68000	-66000	2000	38012.327632	1.782	37814.779946	1.78457652	174602.91703399195	24186.055705987652	7.04	85.69	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744027069	1745326800
10674800	-68000	-66000	2000	37960.180103	1.782	37960.180102	1.78199999	174550.76950499194	24151.192602035073	7.04	85.60	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744027029	1745326800
10771690	-68000	-66000	2000	40232.165966	1.782	40232.165965	1.78199999	176902.2800904185	24071.667879608525	7.04	85.63	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744151201	1745326800
10790624	-68000	-66000	2000	42189.587493	1.78165499	42189.587492	1.78165498	178953.20848678926	23947.040066062247	7.04	85.69	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181503	1745326800
10789287	-68000	-66000	2000	42463.351507	1.782	42463.351506	1.78199999	179253.45620113745	23951.677309889557	7.03	85.56	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179009	1745326800
10789590	-68000	-66000	2000	43370.022511	1.782	42886.736006	1.7882759	180160.12720513745	24034.4968456001	7.02	85.43	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179597	1745326800
10765487	-68000	-66000	2000	37169.788917	1.782	36896.680871	1.78556478	174376.12189095086	23583.895811276634	7.00	85.11	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744144075	1745326800
10770438	-68000	-66000	2000	42380.895332	1.782	41614.271401	1.79196489	179051.0094564185	24203.908030691855	6.99	85.07	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744149717	1745326800
10789546	-68000	-66000	2000	44006.061043	1.782	43834.786455	1.78422262	180796.16573713746	23980.89066281251	6.98	84.94	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179493	1745326800
10790540	-68000	-66000	2000	43962.368962	1.782	43832.797466	1.78368147	180752.47365613747	23973.780390154738	6.98	84.93	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181329	1745326800
10789579	-68000	-66000	2000	43749.898282	1.782	43749.898281	1.78199999	180540.00297613748	23951.677309889557	6.98	84.95	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179563	1745326800
10761970	-68000	-66000	2000	42199.43179	1.782	41656.751686	1.78905418	178928.9741499126	24105.868787783955	6.97	84.78	0	0.00		76728.13824910918835535749891674853	90203.02071103097894253410031531367	1744139565	1745326800
10790458	-68000	-66000	2000	44204.234514	1.782	44141.093027	1.7828192	180994.33920813748	23962.43104048622	6.97	84.78	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181191	1745326800
10790473	-68000	-66000	2000	44105.611192	1.782	44043.86728	1.78280113	180895.71588613745	23962.19864690197	6.97	84.82	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181219	1745326800
10790519	-68000	-66000	2000	44008.885634	1.782	43973.648977	1.78245723	180798.99032813747	23957.685083079443	6.97	84.85	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744181295	1745326800
10789529	-68000	-66000	2000	44006.061043	1.782	44006.061042	1.78199999	180796.16573713746	23951.677309889557	6.97	84.83	0	0.00		76762.12384631732657928247368044408	90203.02071103097894253410031531367	1744179465	1745326800
10765348	-68000	-66000	2000	38413.498554	1.782	37842.599281	1.78944492	175619.83152795085	23636.10493305834	6.96	84.70	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143877	1745326800
10770402	-68000	-66000	2000	42380.895332	1.782	42380.895331	1.78199999	179051.0094564185	24071.667879608525	6.95	84.60	0	0.00		76694.78907094191479495877472173798	90203.02071103097894253410031531367	1744149681	1745326800
10657864	-68000	-66000	2000	37882.193927	1.782	37766.046703	1.78351495	174814.18957728858	23830.293098994836	6.93	84.33	0	0.00		76841.74840083533190649462809534998	90203.02071103097894253410031531367	1744002347	1745326800
10765305	-68000	-66000	2000	38420.157665	1.782	38414.959379	1.78206776	175626.49063895087	23536.363803789718	6.93	84.34	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143841	1745326800
10764677	-68000	-66000	2000	39424.643553	1.782	38833.915862	1.78969689	176630.97652695086	23639.004970186892	6.92	84.22	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143105	1745326800
10769001	-68000	-66000	2000	38403.366961	1.782	38403.392812	1.78199966	175638.80215339139	23506.342896638802	6.92	84.22	0	0.00		77012.02872749235684173849610885422	90203.02071103097894253410031531367	1744147937	1745326800
10765174	-68000	-66000	2000	39622.126324	1.782	39336.268101	1.78572334	176828.45929795085	23585.448225240565	6.90	83.94	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143719	1745326800
10768702	-68000	-66000	2000	40112.465575	1.782	39516.20908	1.7897644	177347.9007673914	23610.463553674555	6.89	83.78	0	0.00		77012.02872749235684173849610885422	90203.02071103097894253410031531367	1744147633	1745326800
10659877	-68000	-66000	2000	39160.225004	1.782	39158.891523	1.78201737	176092.22065428857	23810.0206022384	6.88	83.65	0	0.00		76841.74840083533190649462809534998	90203.02071103097894253410031531367	1744005341	1745326800
10659849	-68000	-66000	2000	38924.464922	1.782	38924.464921	1.78199999	175856.46057228855	23809.786353738462	6.88	83.76	0	0.00		76841.74840083533190649462809534998	90203.02071103097894253410031531367	1744005287	1745326800
10768875	-68000	-66000	2000	39995.846287	1.782	39669.505738	1.78624937	177231.2814793914	23563.313175784642	6.88	83.67	0	0.00		77012.02872749235684173849610885422	90203.02071103097894253410031531367	1744147807	1745326800
10765146	-68000	-66000	2000	39644.113108	1.782	39634.373975	1.78212683	176850.44608195085	23537.151249223127	6.88	83.76	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143697	1745326800
10764656	-68000	-66000	2000	39632.830875	1.782	39632.830874	1.78199999	176839.16384895088	23535.44903007616	6.88	83.75	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143079	1745326800
10764666	-68000	-66000	2000	39632.830875	1.782	39632.830874	1.78199999	176839.16384895088	23535.44903007616	6.88	83.75	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143089	1745326800
10672688	-68000	-66000	2000	43108.672064	1.782	42457.060798	1.79046431	179699.26146599196	24263.088569299834	6.87	83.53	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744024617	1745326800
10673164	-68000	-66000	2000	42990.533473	1.782	42789.682246	1.78460864	179581.12287499197	24185.649486012902	6.85	83.32	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744025125	1745326800
10761617	-68000	-66000	2000	44688.089791	1.782	44688.08979	1.78199999	181417.6321509126	24012.23964411443	6.85	83.29	0	0.00		76728.13824910918835535749891674853	90203.02071103097894253410031531367	1744139083	1745326800
10761634	-68000	-66000	2000	44688.089791	1.782	44688.08979	1.78199999	181417.6321509126	24012.23964411443	6.85	83.29	0	0.00		76728.13824910918835535749891674853	90203.02071103097894253410031531367	1744139101	1745326800
10767895	-68000	-66000	2000	40341.255912	1.782	40341.255911	1.78199999	177576.6911043914	23506.34681163563	6.85	83.30	0	0.00		77012.02872749235684173849610885422	90203.02071103097894253410031531367	1744146777	1745326800
10767926	-68000	-66000	2000	40341.255912	1.782	40341.255911	1.78199999	177576.6911043914	23506.34681163563	6.85	83.30	0	0.00		77012.02872749235684173849610885422	90203.02071103097894253410031531367	1744146795	1745326800
10673137	-68000	-66000	2000	42990.533473	1.782	42990.533472	1.78199999	179581.12287499197	24151.192602035073	6.84	83.20	0	0.00		76650.16240291355459237670106941878	90203.02071103097894253410031531367	1744025103	1745326800
10764925	-68000	-66000	2000	41195.188978	1.782	40989.815432	1.78467135	178401.52195195085	23571.04022648278	6.83	83.15	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143443	1745326800
10764961	-68000	-66000	2000	41000.026101	1.78180288	40943.40513	1.78253942	178191.18168305646	23542.663667432695	6.83	83.14	0	0.00		76995.69751624627007233203778112508	90203.02071103097894253410031531367	1744143487	1745326800
10675461	-68000	-66000	2000	35402.820923	1.782	34681.277276	1.79143519	173023.6135767753	23250.529245264435	6.83	83.13	0	0.00		77228.27870582227094658337342159361	90203.02071103097894253410031531367	1744027969	1745326800
